id_prestamo;fecha;id_libro;generos;formato;perfil_socio;sala;dias_prestamo;renovaciones;dias_retraso;comentario
4726;23/04/2026;L0004;"poesia;ensayo";Ebook;Senior;Central;30.0;1;0.0;Paginas subrayadas a lapiz
7523;07/06/2026;L0010;"ensayo;novela negra";Audiolibro;Adulto;Barrio Sur;30.0;0;0.0;
9044;01/07/2026;L0146;"fantasia;juvenil";Fisico;Senior;Barrio Sur;21.0;0;0.0;Ejemplar algo deteriorado
8964;29/06/2026;L0032;"poesia;novela negra";Fisico;Senior;Barrio Sur;7.0;1;0.0;Ejemplar algo deteriorado
935;07/02/2026;L0066;"juvenil;biografia";Fisico;Adulto;Barrio Sur;7.0;1;0.0;
7753;10/06/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Barrio Sur;14.0;0;5.0;
6241;18/05/2026;L0022;"biografia;poesia";Fisico;Adulto;Barrio Sur;7.0;2;6.0;
395;25/01/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Barrio Norte;7.0;0;25.0;
2841;19/03/2026;L0139;"poesia;biografia";Fisico;Infantil;Barrio Sur;30.0;0;0,0 dias;Devuelto en perfecto estado
2615;14/03/2026;L0096;"juvenil;ensayo;ciencia ficcion";Ebook;Adulto;Central;7.0;1;0.0;
9236;04/07/2026;L0049;"poesia;novela negra";Audiolibro;Adulto;Barrio Sur;7.0;0;0.0;
3778;05/04/2026;L0015;poesia;Fisico;Adulto;central;21.0;1;0.0;
583;30/01/2026;L0116;ciencia ficcion;Fisico;Adulto;Barrio Norte;30.0;0;4.0;
5267;02/05/2026;L0026;"romantica;juvenil";Fisico;Infantil;Barrio Sur;30.0;0;0.0;
1298;15/02/2026;L0044;"  novela negra;historica ";Ebook;Adulto;Barrio Sur;30.0;0;0.0;Ejemplar algo deteriorado
5136;30/04/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Barrio Sur;14.0;0;0,0 dias;
1163;12/02/2026;L0111;"historica;poesia";Fisico;Adulto;Central;14.0;0;;Muy solicitado, hay lista de espera
5420;04/05/2026;L0079;"juvenil;historica";Ebook;Infantil;Central;14.0;0;0.0;
2406;10/03/2026;L0051;"juvenil;ensayo";Fisico;Senior;Central;30.0;0;0.0;
1528;19/02/2026;L0008;"romantica;juvenil;ensayo";Audiolibro;Adulto;Barrio Sur;14.0;0;0.0;
6479;22/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;;Barrio Norte;7.0;0;0.0;
3446;30/03/2026;L0187;"biografia;ciencia ficcion;novela negra";Fisico;Infantil;Barrio Norte;21.0;0;0,0 dias;
8157;17/06/2026;L0024;"novela negra;biografia";Fisico;Infantil;Central;30.0;2;0,0 dias;
2949;21/03/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Infantil;Barrio Sur;7.0;0;0.0;
59;17/01/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Barrio Norte;30.0;0;8.0;
6707;25/05/2026;L0008;"romantica;juvenil;ensayo";Fisico;Adulto;Central;21.0;2;0.0;
4563;20/04/2026;L0060;"juvenil;terror";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
2770;17/03/2026;L0117;"poesia;juvenil";Fisico;Adulto;Barrio Norte;30.0;0;;MUY SOLICITADO, HAY LISTA DE ESPERA
4615;21/04/2026;L0087;"ensayo;romantica";Ebook;Infantil;Barrio Sur;21.0;1;0.0;
4404;17/04/2026;L0041;"terror;biografia";Fisico;Adulto;Barrio Norte;21.0;0;0.0;
2407;10/03/2026;L0121;"fantasia;terror";Ebook;Adulto;central;7.0;1;0.0;
6139;17/05/2026;L0142;"historica;juvenil";Fisico;Adulto;Barrio Sur;7.0;1;0.0;
1902;27/02/2026;L0154;juvenil;Fisico;Adulto;Central;14.0;1;0.0;
7093;31/05/2026;L0004;"poesia;ensayo";Fisico;Adulto;Barrio Sur;30.0;0;1.0;
2089;03/03/2026;L0045;"romantica;ciencia ficcion";Fisico;Adulto;Barrio Norte;14.0;0;16.0;
2493;12/03/2026;L0025;fantasia;Fisico;Adulto;Barrio Norte;30.0;0;0.0;
6404;21/05/2026;L0022;"BIOGRAFIA;POESIA";Fisico;;Central;14.0;2;0.0;
8580;23/06/2026;L0011;fantasia;Fisico;Adulto;Barrio Sur;14.0;2;7.0;
677;01/02/2026;L0023;"juvenil;biografia";Fisico;Infantil;Barrio Norte;14.0;0;9.0;
4863;25/04/2026;L0041;"terror;biografia";Fisico;Infantil;Barrio Norte;7.0;0;17.0;
5630;08/05/2026;L0032;"poesia;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
3795;06/04/2026;L0121;"fantasia;terror";Fisico;Adulto;Barrio Norte;30.0;0;;
9757;11/07/2026;L0007;"historica;novela negra";Ebook;Senior;Barrio Norte;7.0;0;0.0;
9572;08/07/2026;L0007;"historica;novela negra";Fisico;Senior;Barrio Sur;14.0;1;0.0;Paginas subrayadas a lapiz
2836;19/03/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Barrio Norte;21.0;0;4.0;
4114;12/04/2026;L0106;"juvenil;historica;novela negra";Ebook;Senior;Central;;2;0.0;
4141;12/04/2026;L0076;"ensayo;terror;poesia";Fisico;Senior;Central;30.0;2;0.0;
2761;17/03/2026;L0069;"ciencia ficcion;fantasia";Fisico;Adulto;Barrio Norte;21.0;0;1.0;
3707;04/04/2026;L0057;romantica;Fisico;Adulto;Central;14.0;0;8.0;
7921;13/06/2026;L0032;"poesia;novela negra";Fisico;Adulto;Central;;0;1.0;
6019;15/05/2026;L0020;"fantasia;novela negra";Fisico;Senior;Barrio Norte;21.0;0;2.0;
7885;13/06/2026;L0200;"CIENCIA FICCION;FANTASIA;TERROR";Fisico;Adulto;Central;30.0;1;0.0;
867;05/02/2026;L0195;"fantasia;ciencia ficcion";Fisico;Adulto;Central;7.0;0;0.0;
3298;28/03/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Central;14.0;0;0.0;
5121;29/04/2026;L0058;"biografia;ciencia ficcion";Fisico;Senior;Barrio Norte;7.0;0;0.0;
6867;28/05/2026;L0146;"fantasia;juvenil";Fisico;Adulto;Central;14.0;2;4.0;
9621;09/07/2026;L0083;"  novela negra;poesia ";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6374;21/05/2026;L0043;"romantica;fantasia";Fisico;Adulto;Barrio Norte;21.0;2;0.0;
4194;13/04/2026;L0121;"fantasia;terror";Ebook;Adulto;Central;30.0;0;0.0;
5222;01/05/2026;L0023;"juvenil;biografia";Fisico;Infantil;Central;14.0;0;0.0;
9167;03/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Norte;14.0;0;33.0;
2969;21/03/2026;L0027;"poesia;fantasia;historica";Ebook;Infantil;Barrio Norte;7.0;0;;
9857;12/07/2026;L0079;"juvenil;historica";Ebook;Infantil;Barrio Sur;30.0;0;;
9264;04/07/2026;L0086;"terror;poesia;ensayo";Fisico;Adulto;Barrio Norte;7.0;0;6.0;
9774;11/07/2026;L0155;"novela negra;terror;juvenil";Ebook;Adulto;Barrio Norte;14.0;2;0.0;
5897;13/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Ebook;Senior;Barrio Sur;14.0;0;0.0;El socio pide renovar otra vez
7696;10/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Infantil;Barrio Sur;14.0;1;0.0;
4844;25/04/2026;L0030;"fantasia;historica;juvenil";Fisico;Adulto;Barrio Sur;14.0;0;1.0;
1211;13/02/2026;L0071;terror;Fisico;Infantil;Central;30.0;0;8.0;El socio pide renovar otra vez
9739;11/07/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Central;14.0;1;0.0;
6222;18/05/2026;L0079;"juvenil;historica";Fisico;Adulto;Central;14.0;0;17.0;
2261;07/03/2026;L0037;poesia;Fisico;Infantil;Central;;0;0.0;
6265;19/05/2026;L0024;"novela negra;biografia";Ebook;Senior;BARRIO SUR;21.0;1;0.0;
9240;04/07/2026;L0170;"ciencia ficcion;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;3,0 dias;
8041;15/06/2026;L0143;novela negra;Fisico;Infantil;Central;21.0;0;0.0;
3313;28/03/2026;L0152;"novela negra;ciencia ficcion";Audiolibro;Senior;Barrio Sur;14.0;0;0,0 dias;
8409;21/06/2026;L0010;"ensayo;novela negra";Fisico;;Central;30.0;0;0.0;
4825;25/04/2026;L0083;"novela negra;poesia";Fisico;Adulto;Barrio Sur;30.0;0;9.0;
5246;02/05/2026;L0002;fantasia;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
618;31/01/2026;L0002;fantasia;Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;
6609;24/05/2026;L0041;"terror;biografia";Fisico;Adulto;Barrio Sur;14.0;0;1.0;
9449;06/07/2026;L0067;"juvenil;romantica;fantasia";Fisico;Adulto;Central;30.0;0;0.0;
9954;14/07/2026;L0062;"ciencia ficcion;novela negra";Fisico;Senior;Barrio Norte;14.0;0;7.0;
4177;13/04/2026;L0062;"ciencia ficcion;novela negra";Fisico;Infantil;Barrio Norte;14.0;0;0.0;
767;03/02/2026;L0011;fantasia;Fisico;Senior;Central;14.0;2;0.0;
7203;02/06/2026;L0064;historica;Ebook;Adulto;Barrio Sur;14.0;0;0.0;
7183;02/06/2026;L0035;ciencia ficcion;Ebook;Adulto;Central;7.0;0;0.0;Muy solicitado, hay lista de espera
5823;11/05/2026;L0082;ensayo;Fisico;Infantil;Barrio Norte;7.0;0;0.0;
1145;11/02/2026;L0091;"ensayo;juvenil";Fisico;;Barrio Norte;14.0;0;0.0;
8489;22/06/2026;L0165;"terror;fantasia";Fisico;Senior;Barrio Norte;21.0;0;1.0;
2754;17/03/2026;L0031;"ciencia ficcion;poesia";Ebook;Infantil;Barrio Sur;14.0;1;0,0 dias;El socio pide renovar otra vez
463;27/01/2026;L0049;"poesia;novela negra";Fisico;Infantil;Central;14.0;0;0.0;
3045;23/03/2026;L0078;novela negra;Audiolibro;Senior;Barrio Norte;30.0;0;0.0;
2046;02/03/2026;L0030;"fantasia;historica;juvenil";Fisico;Senior;Barrio Norte;30.0;0;1.0;
3816;06/04/2026;L0018;"biografia;fantasia";Fisico;Infantil;Barrio Sur;7.0;1;0,0 dias;
2134;04/03/2026;L0160;"romantica;ensayo";Fisico;Infantil;Central;30.0;0;1.0;
7938;13/06/2026;L0069;"ciencia ficcion;fantasia";Audiolibro;Infantil;Central;14.0;1;0.0;
5397;04/05/2026;L0119;"novela negra;romantica";Fisico;Adulto;CENTRAL;21.0;1;4.0;Le falta la sobrecubierta
5287;02/05/2026;L0062;"ciencia ficcion;novela negra";Fisico;Infantil;Barrio Norte;30.0;2;18.0;
9017;30/06/2026;L0170;"ciencia ficcion;novela negra";Fisico;Adulto;Barrio Sur;14.0;2;0,0 dias;
3652;04/04/2026;L0058;"biografia;ciencia ficcion";Fisico;Senior;Barrio Norte;30.0;0;0.0;
2288;07/03/2026;L0102;"romantica;novela negra;fantasia";Fisico;Adulto;Central;21.0;0;0.0;
7213;03/06/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Barrio Norte;21.0;2;0.0;
829;04/02/2026;L0071;terror;Fisico;Senior;Barrio Sur;7.0;0;0.0;
8293;19/06/2026;L0038;"poesia;ciencia ficcion";Audiolibro;Senior;Barrio Sur;7.0;0;0.0;El socio pide renovar otra vez
4982;27/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;7.0;0;8.0;
1673;22/02/2026;L0023;"juvenil;biografia";Fisico;Adulto;CENTRAL;14.0;0;3.0;
2516;12/03/2026;L0010;"ensayo;novela negra";Fisico;Senior;Central;14.0;0;0.0;
1689;22/02/2026;L0123;"historica;juvenil";Ebook;Adulto;Barrio Norte;21.0;1;0.0;
6238;18/05/2026;L0134;"romantica;novela negra;biografia";Ebook;Adulto;Barrio Sur;14.0;1;0.0;Muy solicitado, hay lista de espera
5847;12/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Adulto;Barrio Norte;21.0;1;5.0;
9803;12/07/2026;L0044;"novela negra;historica";Audiolibro;Adulto;Barrio Norte;7.0;0;0.0;
3528;01/04/2026;L0044;"novela negra;historica";Ebook;Infantil;Central;30.0;1;0.0;
2692;15/03/2026;L0062;"ciencia ficcion;novela negra";Fisico;Senior;Central;14.0;0;0.0;
8270;19/06/2026;L0065;biografia;Fisico;Senior;Barrio Sur;14.0;1;0.0;Devuelto en perfecto estado
3662;04/04/2026;L0005;poesia;Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;
1714;23/02/2026;L0020;"fantasia;novela negra";Ebook;Senior;Central;30.0;0;0.0;
21;16/01/2026;L0028;"juvenil;novela negra;historica";Ebook;Adulto;Barrio Sur;21.0;2;0.0;
5712;10/05/2026;L0032;"poesia;novela negra";Fisico;Infantil;Barrio Sur;14.0;0;0.0;
8200;18/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;30.0;0;5.0;
4748;23/04/2026;L0142;"historica;juvenil";Ebook;Adulto;Central;;0;0.0;
6335;20/05/2026;L0032;"poesia;novela negra";Ebook;Adulto;Barrio Norte;14.0;0;0.0;El socio pide renovar otra vez
2454;11/03/2026;L0130;"juvenil;ciencia ficcion";Fisico;Senior;Barrio Sur;30.0;1;0.0;
1296;15/02/2026;L0044;"novela negra;historica";Fisico;Senior;Barrio Sur;30.0;0;0.0;Muy solicitado, hay lista de espera
5590;08/05/2026;L0034;"novela negra;terror";Fisico;Senior;Barrio Sur;14.0;1;0.0;
592;30/01/2026;L0119;"novela negra;romantica";Fisico;Senior;Central;30.0;0;9.0;
1407;17/02/2026;L0034;"novela negra;terror";Fisico;Adulto;Barrio Sur;30.0;0;1.0;
222;21/01/2026;L0034;"novela negra;terror";Fisico;Infantil;Barrio Norte;14.0;0;0.0;
5717;10/05/2026;L0044;"novela negra;historica";Ebook;Infantil;Central;21.0;0;0.0;
9136;02/07/2026;L0049;"poesia;novela negra";Fisico;Infantil;Central;14.0;0;0.0;
9532;08/07/2026;L0047;"ciencia ficcion;novela negra;romantica";Ebook;Adulto;Barrio Norte;21.0;0;0.0;
859;05/02/2026;L0105;"juvenil;historica";Fisico;Adulto;Central;7.0;0;0.0;
7243;03/06/2026;L0179;poesia;Fisico;Senior;Barrio Sur;14.0;0;0.0;
9984;14/07/2026;L0059;"poesia;biografia";Fisico;Adulto;Barrio Sur;14.0;0;3.0;
6780;26/05/2026;L0065;biografia;Fisico;Infantil;Central;21.0;0;0.0;
842;05/02/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Sur;14.0;1;3.0;
1732;23/02/2026;L0034;"novela negra;terror";Fisico;Adulto;Central;21.0;1;0.0;
6113;16/05/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Infantil;Central;7.0;0;0.0;
8716;26/06/2026;L0056;"ensayo;poesia";Fisico;Adulto;Central;30.0;1;0.0;
9432;06/07/2026;L0008;"romantica;juvenil;ensayo";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
7399;06/06/2026;L0015;poesia;Fisico;Senior;barrio norte;21.0;0;0.0;
1656;22/02/2026;L0062;"ciencia ficcion;novela negra";Fisico;Infantil;Barrio Sur;21.0;0;0.0;
995;08/02/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Senior;Barrio Sur;14.0;2;11.0;
4048;11/04/2026;L0044;"novela negra;historica";Ebook;Adulto;Barrio Norte;21.0;1;0.0;
731;02/02/2026;L0003;"biografia;poesia";Audiolibro;Adulto;Barrio Norte;21.0;0;0,0 dias;
1555;20/02/2026;L0074;"terror;biografia";Ebook;Adulto;Barrio Sur;21.0;0;0.0;
6176;17/05/2026;L0010;"ensayo;novela negra";Fisico;Senior;Central;21.0;0;0.0;
2413;10/03/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;30.0;0;0.0;Devuelto en perfecto estado
2518;12/03/2026;L0030;"fantasia;historica;juvenil";Fisico;Infantil;Barrio Norte;30.0;1;0.0;
2237;06/03/2026;L0046;ciencia ficcion;Fisico;Adulto;Central;21.0;0;0,0 dias;
8994;30/06/2026;L0103;"romantica;fantasia";Ebook;Adulto;Central;7.0;1;0.0;El socio pide renovar otra vez
3699;04/04/2026;L0127;juvenil;Fisico;Infantil;Barrio Sur;14.0;0;0.0;
1767;24/02/2026;L0140;juvenil;Audiolibro;Adulto;Barrio Norte;14.0;2;0.0;
5144;30/04/2026;L0028;"juvenil;novela negra;historica";Fisico;Infantil;Central;21.0;1;1.0;
2070;03/03/2026;L0071;terror;Fisico;Adulto;Barrio Sur;30.0;1;;
1794;25/02/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;7.0;2;4.0;
466;27/01/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Sur;30.0;0;0.0;
4951;26/04/2026;L0007;"historica;novela negra";Fisico;Senior;  Central ;14.0;1;2.0;
6879;28/05/2026;L0019;terror;Fisico;Adulto;Barrio Norte;7.0;0;22.0;
8127;16/06/2026;L0073;poesia;Ebook;;Barrio Norte;14.0;1;0.0;
7217;03/06/2026;L0028;"juvenil;novela negra;historica";Ebook;Adulto;Barrio Norte;7.0;0;0.0;
158;19/01/2026;L0028;"juvenil;novela negra;historica";Fisico;Infantil;Barrio Sur;14.0;1;0.0;
8264;19/06/2026;L0085;"terror;romantica;ensayo";Audiolibro;Infantil;Barrio Norte;21.0;1;0.0;
4641;21/04/2026;L0011;fantasia;Fisico;Infantil;Central;30.0;2;0.0;El socio pide renovar otra vez
3275;27/03/2026;L0016;historica;Fisico;Adulto;Barrio Sur;14.0;0;4.0;
186;20/01/2026;L0011;fantasia;Audiolibro;Adulto;Central;7.0;0;0.0;
1003;08/02/2026;L0024;"novela negra;biografia";Fisico;Adulto;Central;7.0;0;9.0;
3026;22/03/2026;L0022;"biografia;poesia";Fisico;Infantil;Central;7.0;0;7.0;Devuelto en perfecto estado
7509;07/06/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;30.0;0;0.0;Muy solicitado, hay lista de espera
401;26/01/2026;L0005;poesia;Fisico;Infantil;Barrio Sur;21.0;0;0.0;
8662;25/06/2026;L0015;poesia;Fisico;Infantil;Barrio Sur;30.0;0;5,0 dias;
2877;20/03/2026;L0014;historica;Fisico;Senior;Barrio Norte;14.0;0;0.0;
3636;03/04/2026;L0042;CIENCIA FICCION;Ebook;Senior;Central;14.0;0;0.0;
7648;09/06/2026;L0043;"romantica;fantasia";Ebook;Adulto;Central;21.0;0;;
7817;11/06/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;14.0;1;0.0;
7039;31/05/2026;L0043;"romantica;fantasia";Audiolibro;Infantil;Central;14.0;1;0.0;
3754;05/04/2026;L0070;"poesia;ensayo;juvenil";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
6555;23/05/2026;L0019;terror;Fisico;Infantil;Central;30.0;2;0.0;
7963;14/06/2026;L0002;FANTASIA;Audiolibro;Infantil;BARRIO NORTE;14.0;0;0.0;
1251;14/02/2026;L0062;"ciencia ficcion;novela negra";Ebook;Senior;Central;30.0;0;0.0;
8133;16/06/2026;L0081;"poesia;fantasia;historica";Audiolibro;Senior;Barrio Norte;21.0;0;0.0;
3606;03/04/2026;L0055;poesia;Fisico;;Central;14.0;0;0.0;
60;17/01/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;14.0;1;;
9383;05/07/2026;L0131;juvenil;Fisico;Adulto;Barrio Norte;21.0;0;0.0;Muy solicitado, hay lista de espera
1114;11/02/2026;L0115;biografia;Audiolibro;Senior;Barrio Sur;30.0;1;0.0;Le falta la sobrecubierta
3946;09/04/2026;L0046;ciencia ficcion;Fisico;Adulto;Barrio Sur;14.0;1;0.0;
9627;09/07/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;2;0.0;
4666;22/04/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;BARRIO SUR;21.0;0;16.0;
1329;15/02/2026;L0027;"poesia;fantasia;historica";Ebook;Adulto;Central;30.0;0;0.0;  Muy solicitado, hay lista de espera 
2151;04/03/2026;L0019;terror;Fisico;Infantil;Barrio Norte;14.0;0;7.0;
9691;10/07/2026;L0010;"ensayo;novela negra";Fisico;Infantil;Central;21.0;1;0.0;
2146;04/03/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Central;;1;1.0;El socio pide renovar otra vez
6443;22/05/2026;L0083;"novela negra;poesia";Fisico;Adulto;Barrio Sur;14.0;0;0.0;
8184;17/06/2026;L0007;"historica;novela negra";Fisico;Senior;Central;14.0;0;0.0;
5050;28/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Central;14.0;0;0.0;
7349;05/06/2026;L0039;"TERROR;HISTORICA;BIOGRAFIA";Fisico;Infantil;barrio sur;7.0;2;0.0;
7697;10/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Senior;Barrio Norte;14.0;0;3.0;
3413;30/03/2026;L0142;"historica;juvenil";Ebook;Adulto;Barrio Norte;14.0;1;0.0;
1551;20/02/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Senior;Barrio Norte;21.0;0;0.0;Paginas subrayadas a lapiz
1010;08/02/2026;L0052;"poesia;ensayo";Fisico;Adulto;Barrio Norte;7.0;1;0.0;
1834;26/02/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Central;7.0;1;0.0;
7388;05/06/2026;L0028;"JUVENIL;NOVELA NEGRA;HISTORICA";Fisico;Adulto;Barrio Sur;14.0;0;6.0;
6096;16/05/2026;L0134;"romantica;novela negra;biografia";Ebook;Infantil;Central;7.0;0;0.0;
1613;21/02/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;Central;30.0;0;;
9517;07/07/2026;L0028;"juvenil;novela negra;historica";Ebook;Adulto;Barrio Sur;7.0;0;0.0;
4619;21/04/2026;L0136;"novela negra;ensayo;ciencia ficcion";Ebook;Senior;Barrio Norte;30.0;0;0.0;
3025;22/03/2026;L0029;"fantasia;biografia";Ebook;Senior;Central;14.0;1;0.0;
6860;28/05/2026;L0094;biografia;Fisico;Infantil;Barrio Norte;14.0;1;0.0;
7160;02/06/2026;L0119;"novela negra;romantica";Fisico;Senior;Barrio Sur;14.0;0;0.0;
649;31/01/2026;L0174;juvenil;Fisico;Adulto;Barrio Norte;14.0;1;0.0;Paginas subrayadas a lapiz
1196;12/02/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Sur;7.0;1;8.0;
9121;02/07/2026;L0007;"historica;novela negra";Fisico;Senior;Barrio Sur;30.0;0;8.0;
880;06/02/2026;L0053;"biografia;ensayo;novela negra";Fisico;Infantil;Central;21.0;1;0.0;
5894;13/05/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Sur;30.0;0;1.0;
2408;10/03/2026;L0112;fantasia;Fisico;Adulto;Central;14.0;0;;
4623;21/04/2026;L0200;"ciencia ficcion;fantasia;terror";Audiolibro;Infantil;Barrio Norte;14.0;1;0.0;
5456;05/05/2026;L0026;"romantica;juvenil";Audiolibro;Adulto;Barrio Sur;14.0;0;0.0;
4412;17/04/2026;L0070;"poesia;ensayo;juvenil";Fisico;Adulto;Central;30.0;1;0.0;
8069;15/06/2026;L0134;"romantica;novela negra;biografia";Fisico;;Barrio Sur;30.0;1;1.0;
551;29/01/2026;L0032;"poesia;novela negra";Fisico;Senior;Barrio Norte;14.0;0;0.0;
3602;03/04/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6715;26/05/2026;L0066;"juvenil;biografia";Fisico;Senior;Barrio Sur;21.0;0;0.0;
884;06/02/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Central;14.0;2;;
2376;09/03/2026;L0025;fantasia;Fisico;Adulto;Central;14.0;0;3.0;
4585;20/04/2026;L0069;"ciencia ficcion;fantasia";Fisico;Adulto;central;14.0;2;0.0;
4443;18/04/2026;L0028;"juvenil;novela negra;historica";Fisico;Infantil;Barrio Sur;14.0;0;0.0;
212;21/01/2026;L0019;terror;Ebook;Adulto;Barrio Norte;14.0;0;0.0;
3724;05/04/2026;L0110;"juvenil;romantica;poesia";Fisico;Infantil;barrio sur;7.0;0;0,0 dias;
6596;24/05/2026;L0007;"historica;novela negra";Ebook;Infantil;Central;14.0;0;0.0;
3046;23/03/2026;L0080;ciencia ficcion;Fisico;Adulto;Central;14.0;0;0.0;
3059;23/03/2026;L0034;"  novela negra;terror ";Fisico;Infantil;Barrio Norte;21.0;0;0.0;
7925;13/06/2026;L0062;"ciencia ficcion;novela negra";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
9908;13/07/2026;L0010;"ensayo;novela negra";Ebook;Infantil;Central;30.0;0;0.0;
8763;27/06/2026;L0033;"ciencia ficcion;fantasia;romantica";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
1439;17/02/2026;L0004;"poesia;ensayo";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
468;27/01/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
5564;07/05/2026;L0135;"terror;romantica";Fisico;Adulto;Barrio Sur;30.0;1;0.0;
2620;14/03/2026;L0107;fantasia;Fisico;Adulto;Central;7.0;0;0.0;
4632;21/04/2026;L0104;"romantica;ciencia ficcion";Fisico;Adulto;Central;14.0;2;0.0;
8676;25/06/2026;L0044;"novela negra;historica";Ebook;Infantil;Central;14.0;1;0.0;Le falta la sobrecubierta
697;01/02/2026;L0070;"poesia;ensayo;juvenil";Fisico;Adulto;Barrio Sur;21.0;1;0.0;
3724;05/04/2026;L0110;"juvenil;romantica;poesia";Fisico;Infantil;barrio sur;7.0;0;0,0 dias;
4229;14/04/2026;L0152;"novela negra;ciencia ficcion";Fisico;Adulto;Barrio Norte;30.0;1;0.0;
9215;03/07/2026;L0065;biografia;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
4703;22/04/2026;L0027;"poesia;fantasia;historica";Fisico;Infantil;Central;14.0;0;0.0;
6995;30/05/2026;L0137;"ciencia ficcion;biografia";Fisico;Adulto;Barrio Sur;14.0;0;4.0;
1315;15/02/2026;L0044;"novela negra;historica";Ebook;Adulto;Central;14.0;0;0.0;El socio pide renovar otra vez
9703;11/07/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Central;7.0;0;0.0;
5762;10/05/2026;L0042;ciencia ficcion;Fisico;Infantil;Central;7.0;0;0.0;
2305;08/03/2026;L0141;"historica;fantasia";Fisico;Infantil;Barrio Norte;21.0;0;0.0;
6697;25/05/2026;L0032;"poesia;novela negra";Fisico;Infantil;Barrio Sur;21.0;0;0.0;
915;07/02/2026;L0063;"terror;fantasia;poesia";Fisico;Adulto;Barrio Sur;7.0;0;0.0;
13;16/01/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Barrio Norte;30.0;1;24.0;
2110;04/03/2026;L0003;"biografia;poesia";Fisico;Senior;Barrio Sur;7.0;1;500.0;paginas subrayadas a lapiz
8665;25/06/2026;L0014;historica;Ebook;Adulto;Barrio Sur;14.0;1;0.0;
1537;20/02/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Infantil;BARRIO SUR;30.0;0;0.0;Paginas subrayadas a lapiz
737;02/02/2026;L0022;"biografia;poesia";Fisico;Adulto;Barrio Norte;;2;0.0;Le falta la sobrecubierta
8579;23/06/2026;L0022;"biografia;poesia";Fisico;Adulto;Barrio Sur;21.0;0;0.0;
